transaction_id,account_id,scenario_id,scenario_type,scenario_role,is_suspicious
TXN_AD383D2F74,ACC_1008277,SCEN_STR_570fec,Structuring,structuring_deposit,True
TXN_BFFBE803BF,ACC_1008277,SCEN_STR_570fec,Structuring,structuring_deposit,True
TXN_4B37E57F88,ACC_1008277,SCEN_STR_570fec,Structuring,structuring_deposit,True
TXN_DB2A5FFA91,ACC_1008277,SCEN_STR_570fec,Structuring,structuring_deposit,True
TXN_2B80375BC7,ACC_1008277,SCEN_STR_570fec,Structuring,structuring_deposit,True
TXN_0D73EF4C9F,ACC_1006565,SCEN_STR_741203,Structuring,structuring_deposit,True
TXN_F86C600CA5,ACC_1006565,SCEN_STR_741203,Structuring,structuring_deposit,True
TXN_6D387DA8D7,ACC_1006565,SCEN_STR_741203,Structuring,structuring_deposit,True
TXN_D74DEF4844,ACC_1006565,SCEN_STR_741203,Structuring,structuring_deposit,True
TXN_3B45B2D930,ACC_1005167,SCEN_STR_6da863,Structuring,structuring_deposit,True
TXN_80E009B551,ACC_1005167,SCEN_STR_6da863,Structuring,structuring_deposit,True
TXN_2CEB886A10,ACC_1005167,SCEN_STR_6da863,Structuring,structuring_deposit,True
TXN_D41E4EF813,ACC_1005167,SCEN_STR_6da863,Structuring,structuring_deposit,True
TXN_CC20372343,ACC_1005167,SCEN_STR_6da863,Structuring,structuring_deposit,True
TXN_88B3BD5CF1,ACC_1008953,SCEN_STR_89764f,Structuring,structuring_deposit,True
TXN_71E43C6BE2,ACC_1008953,SCEN_STR_89764f,Structuring,structuring_deposit,True
TXN_8391356970,ACC_1008953,SCEN_STR_89764f,Structuring,structuring_deposit,True
TXN_847D6FD5A1,ACC_1008953,SCEN_STR_89764f,Structuring,structuring_deposit,True
TXN_B41CB74411,ACC_1009152,SCEN_STR_51e29b,Structuring,structuring_deposit,True
TXN_A116EC581A,ACC_1009152,SCEN_STR_51e29b,Structuring,structuring_deposit,True
TXN_80A93D4EDB,ACC_1009152,SCEN_STR_51e29b,Structuring,structuring_deposit,True
TXN_E143AD2466,ACC_1009152,SCEN_STR_51e29b,Structuring,structuring_deposit,True
TXN_042AF9DBDA,ACC_1009152,SCEN_STR_51e29b,Structuring,structuring_deposit,True
TXN_BFC318A4B0,ACC_1006272,SCEN_STR_28b728,Structuring,structuring_deposit,True
TXN_253B6FB442,ACC_1006272,SCEN_STR_28b728,Structuring,structuring_deposit,True
TXN_AA63404F3B,ACC_1006272,SCEN_STR_28b728,Structuring,structuring_deposit,True
TXN_94D5A8DCBF,ACC_1006272,SCEN_STR_28b728,Structuring,structuring_deposit,True
TXN_FB7AD1D378,ACC_1004500,SCEN_STR_9e53f3,Structuring,structuring_deposit,True
TXN_6589E94981,ACC_1004500,SCEN_STR_9e53f3,Structuring,structuring_deposit,True
TXN_E698398A4B,ACC_1004500,SCEN_STR_9e53f3,Structuring,structuring_deposit,True
TXN_E94900358B,ACC_1004500,SCEN_STR_9e53f3,Structuring,structuring_deposit,True
TXN_54CE5581F1,ACC_1004500,SCEN_STR_9e53f3,Structuring,structuring_deposit,True
TXN_549B21B2A2,ACC_1011665,SCEN_STR_63f3f4,Structuring,structuring_deposit,True
TXN_D68AA80C04,ACC_1011665,SCEN_STR_63f3f4,Structuring,structuring_deposit,True
TXN_9EB8165134,ACC_1011665,SCEN_STR_63f3f4,Structuring,structuring_deposit,True
TXN_3267C50482,ACC_1011665,SCEN_STR_63f3f4,Structuring,structuring_deposit,True
TXN_94632B5431,ACC_1004788,SCEN_STR_1b5ddf,Structuring,structuring_deposit,True
TXN_07150FE9D3,ACC_1004788,SCEN_STR_1b5ddf,Structuring,structuring_deposit,True
TXN_061DDA8E51,ACC_1004788,SCEN_STR_1b5ddf,Structuring,structuring_deposit,True
TXN_6AA472ECE9,ACC_1004788,SCEN_STR_1b5ddf,Structuring,structuring_deposit,True
TXN_491C8CB101,ACC_1004788,SCEN_STR_1b5ddf,Structuring,structuring_deposit,True
TXN_7D994DAD9D,ACC_1004788,SCEN_STR_1b5ddf,Structuring,structuring_deposit,True
TXN_92C41EFDD7,ACC_1003516,SCEN_STR_cb1a55,Structuring,structuring_deposit,True
TXN_B10A281A97,ACC_1003516,SCEN_STR_cb1a55,Structuring,structuring_deposit,True
TXN_F760607EA3,ACC_1003516,SCEN_STR_cb1a55,Structuring,structuring_deposit,True
TXN_224103C8A9,ACC_1003516,SCEN_STR_cb1a55,Structuring,structuring_deposit,True
TXN_6C9846E903,ACC_1003516,SCEN_STR_cb1a55,Structuring,structuring_deposit,True
TXN_CDA4AD0C37,ACC_1007076,SCEN_STR_5eae0b,Structuring,structuring_deposit,True
TXN_121415FA26,ACC_1007076,SCEN_STR_5eae0b,Structuring,structuring_deposit,True
TXN_C1DE76F12D,ACC_1007076,SCEN_STR_5eae0b,Structuring,structuring_deposit,True
TXN_EC31718514,ACC_1007076,SCEN_STR_5eae0b,Structuring,structuring_deposit,True
TXN_58C9B31DDB,ACC_1007076,SCEN_STR_5eae0b,Structuring,structuring_deposit,True
TXN_CC556E6380,ACC_1007076,SCEN_STR_5eae0b,Structuring,structuring_deposit,True
TXN_2CDB855313,ACC_1001621,SCEN_STR_760f26,Structuring,structuring_deposit,True
TXN_B104BA7929,ACC_1001621,SCEN_STR_760f26,Structuring,structuring_deposit,True
TXN_CA7F4F67D9,ACC_1001621,SCEN_STR_760f26,Structuring,structuring_deposit,True
TXN_EC900C0E4E,ACC_1001621,SCEN_STR_760f26,Structuring,structuring_deposit,True
TXN_B02D6D808A,ACC_1001621,SCEN_STR_760f26,Structuring,structuring_deposit,True
TXN_09109069B7,ACC_1000718,SCEN_STR_fed58b,Structuring,structuring_deposit,True
TXN_653DA7F397,ACC_1000718,SCEN_STR_fed58b,Structuring,structuring_deposit,True
TXN_B376AA24AF,ACC_1000718,SCEN_STR_fed58b,Structuring,structuring_deposit,True
TXN_7B48902387,ACC_1000718,SCEN_STR_fed58b,Structuring,structuring_deposit,True
TXN_B0DA86B775,ACC_1005537,SCEN_STR_7e5ab6,Structuring,structuring_deposit,True
TXN_2DC8A9B7AE,ACC_1005537,SCEN_STR_7e5ab6,Structuring,structuring_deposit,True
TXN_2C4F2A1EBF,ACC_1005537,SCEN_STR_7e5ab6,Structuring,structuring_deposit,True
TXN_70499DDA02,ACC_1005537,SCEN_STR_7e5ab6,Structuring,structuring_deposit,True
TXN_EF5F3817C7,ACC_1005537,SCEN_STR_7e5ab6,Structuring,structuring_deposit,True
TXN_CC4571E768,ACC_1008368,SCEN_STR_836d34,Structuring,structuring_deposit,True
TXN_7BBBFED778,ACC_1008368,SCEN_STR_836d34,Structuring,structuring_deposit,True
TXN_A718223FD7,ACC_1008368,SCEN_STR_836d34,Structuring,structuring_deposit,True
TXN_23DF76A286,ACC_1008368,SCEN_STR_836d34,Structuring,structuring_deposit,True
TXN_E6C91C0D05,ACC_1002133,SCEN_STR_3b3a2a,Structuring,structuring_deposit,True
TXN_BA39AE16DE,ACC_1002133,SCEN_STR_3b3a2a,Structuring,structuring_deposit,True
TXN_412A0F75CE,ACC_1002133,SCEN_STR_3b3a2a,Structuring,structuring_deposit,True
TXN_53838ACCB6,ACC_1002133,SCEN_STR_3b3a2a,Structuring,structuring_deposit,True
TXN_3690BB2927,ACC_1002133,SCEN_STR_3b3a2a,Structuring,structuring_deposit,True
TXN_160D73657B,ACC_1002133,SCEN_STR_3b3a2a,Structuring,structuring_deposit,True
TXN_B9ECA39380,ACC_1003767,SCEN_STR_2df0e3,Structuring,structuring_deposit,True
TXN_235BD20D20,ACC_1003767,SCEN_STR_2df0e3,Structuring,structuring_deposit,True
TXN_2773E8DBB6,ACC_1003767,SCEN_STR_2df0e3,Structuring,structuring_deposit,True
TXN_382441B613,ACC_1003767,SCEN_STR_2df0e3,Structuring,structuring_deposit,True
TXN_2AB2F94E1C,ACC_1007273,SCEN_STR_d59573,Structuring,structuring_deposit,True
TXN_F796F0F986,ACC_1007273,SCEN_STR_d59573,Structuring,structuring_deposit,True
TXN_9873213018,ACC_1007273,SCEN_STR_d59573,Structuring,structuring_deposit,True
TXN_05CCBB2143,ACC_1007273,SCEN_STR_d59573,Structuring,structuring_deposit,True
TXN_91A16E0A01,ACC_1007273,SCEN_STR_d59573,Structuring,structuring_deposit,True
TXN_AA014678EB,ACC_1010388,SCEN_STR_1317e8,Structuring,structuring_deposit,True
TXN_D073B87A95,ACC_1010388,SCEN_STR_1317e8,Structuring,structuring_deposit,True
TXN_828303F90B,ACC_1010388,SCEN_STR_1317e8,Structuring,structuring_deposit,True
TXN_3302D864BE,ACC_1010388,SCEN_STR_1317e8,Structuring,structuring_deposit,True
TXN_46E5C27FC2,ACC_1002879,SCEN_STR_3e9b7c,Structuring,structuring_deposit,True
TXN_91C47E3AB0,ACC_1002879,SCEN_STR_3e9b7c,Structuring,structuring_deposit,True
TXN_4671E29639,ACC_1002879,SCEN_STR_3e9b7c,Structuring,structuring_deposit,True
TXN_2672235ED8,ACC_1002879,SCEN_STR_3e9b7c,Structuring,structuring_deposit,True
TXN_FC272AEA38,ACC_1002879,SCEN_STR_3e9b7c,Structuring,structuring_deposit,True
TXN_3670215C1D,ACC_1002879,SCEN_STR_3e9b7c,Structuring,structuring_deposit,True
TXN_9718D3B46F,ACC_1003605,SCEN_STR_6c011a,Structuring,structuring_deposit,True
TXN_1484598BCE,ACC_1003605,SCEN_STR_6c011a,Structuring,structuring_deposit,True
TXN_F4658B9899,ACC_1003605,SCEN_STR_6c011a,Structuring,structuring_deposit,True
TXN_8756ACA764,ACC_1003605,SCEN_STR_6c011a,Structuring,structuring_deposit,True
TXN_F2239FCF02,ACC_1008947,SCEN_STR_bb789a,Structuring,structuring_deposit,True
TXN_BC4869C640,ACC_1008947,SCEN_STR_bb789a,Structuring,structuring_deposit,True
TXN_22B31A0A12,ACC_1008947,SCEN_STR_bb789a,Structuring,structuring_deposit,True
TXN_61E35391B8,ACC_1008947,SCEN_STR_bb789a,Structuring,structuring_deposit,True
TXN_40FDE3BD49,ACC_1002657,SCEN_STR_74b4ac,Structuring,structuring_deposit,True
TXN_B35F739B36,ACC_1002657,SCEN_STR_74b4ac,Structuring,structuring_deposit,True
TXN_9E724DC7BE,ACC_1002657,SCEN_STR_74b4ac,Structuring,structuring_deposit,True
TXN_501A642E91,ACC_1002657,SCEN_STR_74b4ac,Structuring,structuring_deposit,True
TXN_D23EAFF8CB,ACC_1002657,SCEN_STR_74b4ac,Structuring,structuring_deposit,True
TXN_4D6963C502,ACC_1001013,SCEN_STR_8f000d,Structuring,structuring_deposit,True
TXN_DFDDF79B84,ACC_1001013,SCEN_STR_8f000d,Structuring,structuring_deposit,True
TXN_ED5B614011,ACC_1001013,SCEN_STR_8f000d,Structuring,structuring_deposit,True
TXN_9AD1FAC550,ACC_1001013,SCEN_STR_8f000d,Structuring,structuring_deposit,True
TXN_D5A666D646,ACC_1009835,SCEN_STR_0bcac6,Structuring,structuring_deposit,True
TXN_15A90D3883,ACC_1009835,SCEN_STR_0bcac6,Structuring,structuring_deposit,True
TXN_11BAE1FF30,ACC_1009835,SCEN_STR_0bcac6,Structuring,structuring_deposit,True
TXN_D453A819D8,ACC_1009835,SCEN_STR_0bcac6,Structuring,structuring_deposit,True
TXN_41F3F9E37E,ACC_1009559,SCEN_STR_ffc218,Structuring,structuring_deposit,True
TXN_C7E4C78AB7,ACC_1009559,SCEN_STR_ffc218,Structuring,structuring_deposit,True
TXN_C428887750,ACC_1009559,SCEN_STR_ffc218,Structuring,structuring_deposit,True
TXN_E3D1A99466,ACC_1009559,SCEN_STR_ffc218,Structuring,structuring_deposit,True
TXN_11679ABFA0,ACC_1009559,SCEN_STR_ffc218,Structuring,structuring_deposit,True
TXN_EE9CAEAD6E,ACC_1009559,SCEN_STR_ffc218,Structuring,structuring_deposit,True
TXN_942E0C1492,ACC_1011171,SCEN_STR_9376dc,Structuring,structuring_deposit,True
TXN_E66FEB22DD,ACC_1011171,SCEN_STR_9376dc,Structuring,structuring_deposit,True
TXN_A79BF21AD2,ACC_1011171,SCEN_STR_9376dc,Structuring,structuring_deposit,True
TXN_DE9ECBE71C,ACC_1011171,SCEN_STR_9376dc,Structuring,structuring_deposit,True
TXN_A25ADA8533,ACC_1011171,SCEN_STR_9376dc,Structuring,structuring_deposit,True
TXN_3D218DE9D5,ACC_1011171,SCEN_STR_9376dc,Structuring,structuring_deposit,True
TXN_AB8519FEF9,ACC_1004542,SCEN_STR_2193c1,Structuring,structuring_deposit,True
TXN_BE7430CE8A,ACC_1004542,SCEN_STR_2193c1,Structuring,structuring_deposit,True
TXN_8BC93E02E4,ACC_1004542,SCEN_STR_2193c1,Structuring,structuring_deposit,True
TXN_EEE61F013E,ACC_1004542,SCEN_STR_2193c1,Structuring,structuring_deposit,True
TXN_7F4580BD54,ACC_1004542,SCEN_STR_2193c1,Structuring,structuring_deposit,True
TXN_389B2C477A,ACC_1004542,SCEN_STR_2193c1,Structuring,structuring_deposit,True
TXN_A700813E3F,ACC_1005471,SCEN_STR_936ff5,Structuring,structuring_deposit,True
TXN_C1592B0EE0,ACC_1005471,SCEN_STR_936ff5,Structuring,structuring_deposit,True
TXN_9FB677C376,ACC_1005471,SCEN_STR_936ff5,Structuring,structuring_deposit,True
TXN_29CEB279ED,ACC_1005471,SCEN_STR_936ff5,Structuring,structuring_deposit,True
TXN_5EBC394391,ACC_1005471,SCEN_STR_936ff5,Structuring,structuring_deposit,True
TXN_5DBAD89760,ACC_1005657,SCEN_STR_8be9bb,Structuring,structuring_deposit,True
TXN_1396E9AE5A,ACC_1005657,SCEN_STR_8be9bb,Structuring,structuring_deposit,True
TXN_97D13D72A5,ACC_1005657,SCEN_STR_8be9bb,Structuring,structuring_deposit,True
TXN_499733B225,ACC_1005657,SCEN_STR_8be9bb,Structuring,structuring_deposit,True
TXN_1350005A15,ACC_1005657,SCEN_STR_8be9bb,Structuring,structuring_deposit,True
TXN_B45FD886D6,ACC_1005657,SCEN_STR_8be9bb,Structuring,structuring_deposit,True
TXN_D9F5E19028,ACC_1002939,SCEN_STR_bfd700,Structuring,structuring_deposit,True
TXN_2C8EE77532,ACC_1002939,SCEN_STR_bfd700,Structuring,structuring_deposit,True
TXN_FA330E65E8,ACC_1002939,SCEN_STR_bfd700,Structuring,structuring_deposit,True
TXN_472F3B5320,ACC_1002939,SCEN_STR_bfd700,Structuring,structuring_deposit,True
TXN_2249FDD6CF,ACC_1002939,SCEN_STR_bfd700,Structuring,structuring_deposit,True
TXN_EE48928D69,ACC_1006789,SCEN_RAP_4b4eed,Rapid Movement,source_funding,True
TXN_5D96F5C230,ACC_1006789,SCEN_RAP_4b4eed,Rapid Movement,rapid_outflow,True
TXN_11A2183969,ACC_1009786,SCEN_RAP_2d4641,Rapid Movement,source_funding,True
TXN_0B41B598AA,ACC_1009786,SCEN_RAP_2d4641,Rapid Movement,rapid_outflow,True
TXN_3ED2600AE6,ACC_1002407,SCEN_RAP_f5cda1,Rapid Movement,source_funding,True
TXN_38B807E3D6,ACC_1002407,SCEN_RAP_f5cda1,Rapid Movement,rapid_outflow,True
TXN_317684E0CF,ACC_1006201,SCEN_RAP_733a59,Rapid Movement,source_funding,True
TXN_7B664469AC,ACC_1006201,SCEN_RAP_733a59,Rapid Movement,rapid_outflow,True
TXN_8904D17790,ACC_1009688,SCEN_RAP_2d2f87,Rapid Movement,source_funding,True
TXN_284233DBB0,ACC_1009688,SCEN_RAP_2d2f87,Rapid Movement,rapid_outflow,True
TXN_8CE9A84A38,ACC_1005101,SCEN_RAP_5af143,Rapid Movement,source_funding,True
TXN_983B2D702C,ACC_1005101,SCEN_RAP_5af143,Rapid Movement,rapid_outflow,True
TXN_E602553EB3,ACC_1010733,SCEN_RAP_c21346,Rapid Movement,source_funding,True
TXN_1A60018C1F,ACC_1010733,SCEN_RAP_c21346,Rapid Movement,rapid_outflow,True
TXN_3629C93FD7,ACC_1001552,SCEN_RAP_7db000,Rapid Movement,source_funding,True
TXN_4D8B982AAC,ACC_1001552,SCEN_RAP_7db000,Rapid Movement,rapid_outflow,True
TXN_46FC82E89D,ACC_1008051,SCEN_RAP_908fc3,Rapid Movement,source_funding,True
TXN_B2D521D0DC,ACC_1008051,SCEN_RAP_908fc3,Rapid Movement,rapid_outflow,True
TXN_1369F41FBE,ACC_1003686,SCEN_RAP_505024,Rapid Movement,source_funding,True
TXN_97018EA080,ACC_1003686,SCEN_RAP_505024,Rapid Movement,rapid_outflow,True
TXN_39903400B9,ACC_1005538,SCEN_RAP_ff6597,Rapid Movement,source_funding,True
TXN_6831DA1C3D,ACC_1005538,SCEN_RAP_ff6597,Rapid Movement,rapid_outflow,True
TXN_5CE7EE6C71,ACC_1008373,SCEN_RAP_c2aa9a,Rapid Movement,source_funding,True
TXN_B88989799E,ACC_1008373,SCEN_RAP_c2aa9a,Rapid Movement,rapid_outflow,True
TXN_D513CEE8D8,ACC_1005162,SCEN_RAP_84e615,Rapid Movement,source_funding,True
TXN_9CCC845BF0,ACC_1005162,SCEN_RAP_84e615,Rapid Movement,rapid_outflow,True
TXN_002DF1A1C4,ACC_1001939,SCEN_RAP_048f9b,Rapid Movement,source_funding,True
TXN_6C0A06F85C,ACC_1001939,SCEN_RAP_048f9b,Rapid Movement,rapid_outflow,True
TXN_D136E7BBF0,ACC_1010643,SCEN_RAP_6bc51a,Rapid Movement,source_funding,True
TXN_2FAE5A96E8,ACC_1010643,SCEN_RAP_6bc51a,Rapid Movement,rapid_outflow,True
TXN_E13ADA1ACE,ACC_1006316,SCEN_RAP_f87255,Rapid Movement,source_funding,True
TXN_902287E810,ACC_1006316,SCEN_RAP_f87255,Rapid Movement,rapid_outflow,True
TXN_65570A68B3,ACC_1002558,SCEN_RAP_c91108,Rapid Movement,source_funding,True
TXN_2E07A38FA9,ACC_1002558,SCEN_RAP_c91108,Rapid Movement,rapid_outflow,True
TXN_C4927A81E8,ACC_1010655,SCEN_RAP_4fe93d,Rapid Movement,source_funding,True
TXN_52E7E05D19,ACC_1010655,SCEN_RAP_4fe93d,Rapid Movement,rapid_outflow,True
TXN_4836D6D030,ACC_1003456,SCEN_RAP_8bc6ee,Rapid Movement,source_funding,True
TXN_866184C5DD,ACC_1003456,SCEN_RAP_8bc6ee,Rapid Movement,rapid_outflow,True
TXN_BF0A03EE78,ACC_1006159,SCEN_RAP_57439e,Rapid Movement,source_funding,True
TXN_568688CB24,ACC_1006159,SCEN_RAP_57439e,Rapid Movement,rapid_outflow,True
TXN_3E0EA7F5D4,ACC_1002071,SCEN_RAP_fab520,Rapid Movement,source_funding,True
TXN_237624AB92,ACC_1002071,SCEN_RAP_fab520,Rapid Movement,rapid_outflow,True
TXN_F89C1843B2,ACC_1006947,SCEN_RAP_d12a46,Rapid Movement,source_funding,True
TXN_D8F981160A,ACC_1006947,SCEN_RAP_d12a46,Rapid Movement,rapid_outflow,True
TXN_3DC3FF31C5,ACC_1011287,SCEN_RAP_084d80,Rapid Movement,source_funding,True
TXN_474EEC312B,ACC_1011287,SCEN_RAP_084d80,Rapid Movement,rapid_outflow,True
TXN_1D49C9A8D6,ACC_1003525,SCEN_RAP_8043fc,Rapid Movement,source_funding,True
TXN_6EF9C388C6,ACC_1003525,SCEN_RAP_8043fc,Rapid Movement,rapid_outflow,True
TXN_61C3820847,ACC_1002791,SCEN_RAP_331ed6,Rapid Movement,source_funding,True
TXN_1C21CC26C2,ACC_1002791,SCEN_RAP_331ed6,Rapid Movement,rapid_outflow,True
TXN_207287FA20,ACC_1003523,SCEN_RAP_176c4c,Rapid Movement,source_funding,True
TXN_04206D8332,ACC_1003523,SCEN_RAP_176c4c,Rapid Movement,rapid_outflow,True
TXN_F96360C8B5,ACC_1009101,SCEN_RAP_86b140,Rapid Movement,source_funding,True
TXN_F1D1251EC4,ACC_1009101,SCEN_RAP_86b140,Rapid Movement,rapid_outflow,True
TXN_56E58CA451,ACC_1010141,SCEN_RAP_7b52bc,Rapid Movement,source_funding,True
TXN_565D55BCAB,ACC_1010141,SCEN_RAP_7b52bc,Rapid Movement,rapid_outflow,True
TXN_E443E3EFF2,ACC_1008285,SCEN_RAP_75296f,Rapid Movement,source_funding,True
TXN_CC35311B0C,ACC_1008285,SCEN_RAP_75296f,Rapid Movement,rapid_outflow,True
TXN_EBDA06BC1C,ACC_1009215,SCEN_RAP_584758,Rapid Movement,source_funding,True
TXN_B1DA939334,ACC_1009215,SCEN_RAP_584758,Rapid Movement,rapid_outflow,True
TXN_585B4AE29A,ACC_1005384,SCEN_RAP_9a213f,Rapid Movement,source_funding,True
TXN_FC1EC6D133,ACC_1005384,SCEN_RAP_9a213f,Rapid Movement,rapid_outflow,True
TXN_4F2E2F1EF4,ACC_1008370,SCEN_RAP_998908,Rapid Movement,source_funding,True
TXN_380C5E7A8B,ACC_1008370,SCEN_RAP_998908,Rapid Movement,rapid_outflow,True
TXN_7A57D88464,ACC_1005459,SCEN_RAP_4061c3,Rapid Movement,source_funding,True
TXN_871266C707,ACC_1005459,SCEN_RAP_4061c3,Rapid Movement,rapid_outflow,True
TXN_9A36EE484D,ACC_1011533,SCEN_RAP_1a8878,Rapid Movement,source_funding,True
TXN_54537C71FA,ACC_1011533,SCEN_RAP_1a8878,Rapid Movement,rapid_outflow,True
TXN_4CF1EA751C,ACC_1005816,SCEN_RAP_f29fa4,Rapid Movement,source_funding,True
TXN_8547C99588,ACC_1005816,SCEN_RAP_f29fa4,Rapid Movement,rapid_outflow,True
TXN_21438F8FAF,ACC_1004492,SCEN_RAP_00a4bb,Rapid Movement,source_funding,True
TXN_25302A18A3,ACC_1004492,SCEN_RAP_00a4bb,Rapid Movement,rapid_outflow,True
TXN_CD56BCB29F,ACC_1002664,SCEN_RAP_4e122c,Rapid Movement,source_funding,True
TXN_BA7092E514,ACC_1002664,SCEN_RAP_4e122c,Rapid Movement,rapid_outflow,True
TXN_926788ABE2,ACC_1004535,SCEN_RAP_a0a2b4,Rapid Movement,source_funding,True
TXN_954107A6C9,ACC_1004535,SCEN_RAP_a0a2b4,Rapid Movement,rapid_outflow,True
TXN_0DBD5B7759,ACC_1009593,SCEN_RAP_eb2b47,Rapid Movement,source_funding,True
TXN_1DFF601465,ACC_1009593,SCEN_RAP_eb2b47,Rapid Movement,rapid_outflow,True
TXN_AE905BAB7F,ACC_1007241,SCEN_RAP_d3c42c,Rapid Movement,source_funding,True
TXN_D54E897174,ACC_1007241,SCEN_RAP_d3c42c,Rapid Movement,rapid_outflow,True
TXN_ED592400E9,ACC_1001687,SCEN_RAP_bbabac,Rapid Movement,source_funding,True
TXN_940848941D,ACC_1001687,SCEN_RAP_bbabac,Rapid Movement,rapid_outflow,True
TXN_67438956D1,ACC_1008799,SCEN_RAP_5387e5,Rapid Movement,source_funding,True
TXN_CCC11D0D30,ACC_1008799,SCEN_RAP_5387e5,Rapid Movement,rapid_outflow,True
TXN_CE45D6EF76,ACC_1002938,SCEN_RAP_4e473c,Rapid Movement,source_funding,True
TXN_35DEB8D162,ACC_1002938,SCEN_RAP_4e473c,Rapid Movement,rapid_outflow,True
TXN_2F3962E9F1,ACC_1004391,SCEN_RAP_c0c7df,Rapid Movement,source_funding,True
TXN_C365EB8DA6,ACC_1004391,SCEN_RAP_c0c7df,Rapid Movement,rapid_outflow,True
TXN_F40DA26473,ACC_1008592,SCEN_RAP_dfa549,Rapid Movement,source_funding,True
TXN_1CA70F256F,ACC_1008592,SCEN_RAP_dfa549,Rapid Movement,rapid_outflow,True
TXN_123CA31A2B,ACC_1002547,SCEN_RAP_2db697,Rapid Movement,source_funding,True
TXN_BC8E0C4A5E,ACC_1002547,SCEN_RAP_2db697,Rapid Movement,rapid_outflow,True
TXN_A556DE97C8,ACC_1007767,SCEN_RAP_c48fb6,Rapid Movement,source_funding,True
TXN_397259AC03,ACC_1007767,SCEN_RAP_c48fb6,Rapid Movement,rapid_outflow,True
TXN_2ED2095CD8,ACC_1002031,SCEN_RAP_00d4fd,Rapid Movement,source_funding,True
TXN_B5BBE57A6F,ACC_1002031,SCEN_RAP_00d4fd,Rapid Movement,rapid_outflow,True
TXN_626D6CCA71,ACC_1002942,SCEN_RAP_843c14,Rapid Movement,source_funding,True
TXN_7B0BEB6863,ACC_1002942,SCEN_RAP_843c14,Rapid Movement,rapid_outflow,True
TXN_5D0395BF45,ACC_1009248,SCEN_RAP_b29a96,Rapid Movement,source_funding,True
TXN_9207AC4B4A,ACC_1009248,SCEN_RAP_b29a96,Rapid Movement,rapid_outflow,True
TXN_CE19784286,ACC_1009919,SCEN_RAP_46aa82,Rapid Movement,source_funding,True
TXN_3B76BB0A88,ACC_1009919,SCEN_RAP_46aa82,Rapid Movement,rapid_outflow,True
TXN_33147B0399,ACC_1004866,SCEN_RAP_a5296d,Rapid Movement,source_funding,True
TXN_8ED8F9BB6F,ACC_1004866,SCEN_RAP_a5296d,Rapid Movement,rapid_outflow,True
TXN_6CCFB10F00,ACC_1007916,SCEN_RAP_96cf71,Rapid Movement,source_funding,True
TXN_1E300D3ECF,ACC_1007916,SCEN_RAP_96cf71,Rapid Movement,rapid_outflow,True
TXN_D29E788E01,ACC_1000672,SCEN_RAP_89e4cb,Rapid Movement,source_funding,True
TXN_D08B6579D2,ACC_1000672,SCEN_RAP_89e4cb,Rapid Movement,rapid_outflow,True
TXN_B2E11B84EF,ACC_1002849,SCEN_RAP_800c70,Rapid Movement,source_funding,True
TXN_DFE1653B3B,ACC_1002849,SCEN_RAP_800c70,Rapid Movement,rapid_outflow,True
TXN_47D5D654AF,ACC_1002886,SCEN_RAP_ea1e35,Rapid Movement,source_funding,True
TXN_D4332D6163,ACC_1002886,SCEN_RAP_ea1e35,Rapid Movement,rapid_outflow,True
TXN_7C9B8CF9CD,ACC_1001757,SCEN_RAP_d0f285,Rapid Movement,source_funding,True
TXN_26E9DD4BC4,ACC_1001757,SCEN_RAP_d0f285,Rapid Movement,rapid_outflow,True
TXN_90508FF61F,ACC_1009797,SCEN_RAP_406219,Rapid Movement,source_funding,True
TXN_BBE04A0115,ACC_1009797,SCEN_RAP_406219,Rapid Movement,rapid_outflow,True
TXN_C1FDDD3099,ACC_1004232,SCEN_RAP_83cbb4,Rapid Movement,source_funding,True
TXN_5D3579C524,ACC_1004232,SCEN_RAP_83cbb4,Rapid Movement,rapid_outflow,True
TXN_2512224D94,ACC_1002770,SCEN_RAP_8ebc5d,Rapid Movement,source_funding,True
TXN_3E9B060BA1,ACC_1002770,SCEN_RAP_8ebc5d,Rapid Movement,rapid_outflow,True
TXN_1B79D56132,ACC_1000374,SCEN_RAP_e528e6,Rapid Movement,source_funding,True
TXN_740DF961F5,ACC_1000374,SCEN_RAP_e528e6,Rapid Movement,rapid_outflow,True
TXN_5EA4B69D0C,ACC_1000550,SCEN_RAP_80a399,Rapid Movement,source_funding,True
TXN_1172205037,ACC_1000550,SCEN_RAP_80a399,Rapid Movement,rapid_outflow,True
TXN_5655E3CCF6,ACC_1009626,SCEN_RAP_5987cf,Rapid Movement,source_funding,True
TXN_481D7048C4,ACC_1009626,SCEN_RAP_5987cf,Rapid Movement,rapid_outflow,True
TXN_5D7345C7A3,ACC_1002963,SCEN_RAP_da4a89,Rapid Movement,source_funding,True
TXN_3ED855DC02,ACC_1002963,SCEN_RAP_da4a89,Rapid Movement,rapid_outflow,True
TXN_A4D161D46B,ACC_1005541,SCEN_RAP_e8b79b,Rapid Movement,source_funding,True
TXN_E9DAA7342E,ACC_1005541,SCEN_RAP_e8b79b,Rapid Movement,rapid_outflow,True
TXN_D3CBCAFE0D,ACC_1000812,SCEN_RAP_5d5bd0,Rapid Movement,source_funding,True
TXN_B12EDB3B83,ACC_1000812,SCEN_RAP_5d5bd0,Rapid Movement,rapid_outflow,True
