account_id,customer_id,currency,status
ACC_1006087,CUST_105127,AED,Active
ACC_1006088,CUST_105128,AED,Active
ACC_1006089,CUST_105129,AED,Active
ACC_1006090,CUST_105130,USD,Active
ACC_1006091,CUST_105131,AED,Active
ACC_1006092,CUST_105132,USD,Active
ACC_1006093,CUST_105133,AED,Active
ACC_1006094,CUST_105134,AED,Active
ACC_1006095,CUST_105134,AED,Active
ACC_1006096,CUST_105135,AED,Active
ACC_1006097,CUST_105136,AED,Active
ACC_1006098,CUST_105137,AED,Active
ACC_1006099,CUST_105138,AED,Active
ACC_1006100,CUST_105139,AED,Active
ACC_1006101,CUST_105140,AED,Active
ACC_1006102,CUST_105141,AED,Active
ACC_1006103,CUST_105142,AED,Active
ACC_1006104,CUST_105143,AED,Active
ACC_1006105,CUST_105144,AED,Active
ACC_1006106,CUST_105145,AED,Active
ACC_1006107,CUST_105146,AED,Active
ACC_1006108,CUST_105147,AED,Active
ACC_1006109,CUST_105148,AED,Active
ACC_1006110,CUST_105149,AED,Active
ACC_1006111,CUST_105149,AED,Active
ACC_1006112,CUST_105150,AED,Active
ACC_1006113,CUST_105151,AED,Active
ACC_1006114,CUST_105152,AED,Active
ACC_1006115,CUST_105153,AED,Active
ACC_1006116,CUST_105154,AED,Active
ACC_1006117,CUST_105154,AED,Active
ACC_1006118,CUST_105155,AED,Active
ACC_1006119,CUST_105155,AED,Active
ACC_1006120,CUST_105156,AED,Active
ACC_1006121,CUST_105156,AED,Active
ACC_1006122,CUST_105157,AED,Active
ACC_1006123,CUST_105157,AED,Active
ACC_1006124,CUST_105158,AED,Active
ACC_1006125,CUST_105159,USD,Active
ACC_1006126,CUST_105160,AED,Active
ACC_1006127,CUST_105161,AED,Active
ACC_1006128,CUST_105162,EUR,Active
ACC_1006129,CUST_105163,USD,Active
ACC_1006130,CUST_105164,AED,Active
ACC_1006131,CUST_105165,AED,Active
ACC_1006132,CUST_105165,AED,Active
ACC_1006133,CUST_105166,AED,Active
ACC_1006134,CUST_105167,USD,Active
ACC_1006135,CUST_105168,AED,Active
ACC_1006136,CUST_105168,AED,Active
ACC_1006137,CUST_105169,AED,Active
ACC_1006138,CUST_105170,AED,Active
ACC_1006139,CUST_105171,AED,Active
ACC_1006140,CUST_105172,AED,Active
ACC_1006141,CUST_105173,AED,Active
ACC_1006142,CUST_105174,AED,Active
ACC_1006143,CUST_105175,USD,Active
ACC_1006144,CUST_105176,AED,Active
ACC_1006145,CUST_105177,AED,Active
ACC_1006146,CUST_105178,AED,Active
ACC_1006147,CUST_105179,AED,Active
ACC_1006148,CUST_105180,EUR,Active
ACC_1006149,CUST_105181,AED,Active
ACC_1006150,CUST_105182,AED,Active
ACC_1006151,CUST_105183,AED,Active
ACC_1006152,CUST_105183,AED,Active
ACC_1006153,CUST_105184,USD,Active
ACC_1006154,CUST_105185,AED,Active
ACC_1006155,CUST_105185,USD,Active
ACC_1006156,CUST_105186,AED,Active
ACC_1006157,CUST_105187,AED,Active
ACC_1006158,CUST_105188,AED,Active
ACC_1006159,CUST_105188,USD,Active
ACC_1006160,CUST_105189,AED,Active
ACC_1006161,CUST_105190,AED,Active
ACC_1006162,CUST_105190,AED,Active
ACC_1006163,CUST_105191,USD,Active
ACC_1006164,CUST_105192,AED,Active
ACC_1006165,CUST_105193,AED,Active
ACC_1006166,CUST_105193,AED,Active
ACC_1006167,CUST_105194,AED,Active
ACC_1006168,CUST_105195,AED,Active
ACC_1006169,CUST_105196,AED,Active
ACC_1006170,CUST_105196,EUR,Active
ACC_1006171,CUST_105197,AED,Active
ACC_1006172,CUST_105198,AED,Active
ACC_1006173,CUST_105199,AED,Active
ACC_1006174,CUST_105200,AED,Active
ACC_1006175,CUST_105201,USD,Active
ACC_1006176,CUST_105202,AED,Active
ACC_1006177,CUST_105203,EUR,Active
ACC_1006178,CUST_105203,AED,Active
ACC_1006179,CUST_105204,AED,Active
ACC_1006180,CUST_105205,AED,Active
ACC_1006181,CUST_105206,AED,Active
ACC_1006182,CUST_105207,AED,Active
ACC_1006183,CUST_105208,EUR,Active
ACC_1006184,CUST_105209,AED,Active
ACC_1006185,CUST_105210,AED,Active
ACC_1006186,CUST_105211,AED,Active
ACC_1006187,CUST_105212,AED,Active
ACC_1006188,CUST_105213,EUR,Active
ACC_1006189,CUST_105214,AED,Active
ACC_1006190,CUST_105214,AED,Active
ACC_1006191,CUST_105215,AED,Active
ACC_1006192,CUST_105216,AED,Active
ACC_1006193,CUST_105217,AED,Active
ACC_1006194,CUST_105217,AED,Active
ACC_1006195,CUST_105218,AED,Active
ACC_1006196,CUST_105219,AED,Active
ACC_1006197,CUST_105220,USD,Active
ACC_1006198,CUST_105220,AED,Active
ACC_1006199,CUST_105221,AED,Active
ACC_1006200,CUST_105222,AED,Active
ACC_1006201,CUST_105223,AED,Active
ACC_1006202,CUST_105223,AED,Active
ACC_1006203,CUST_105224,AED,Active
ACC_1006204,CUST_105225,USD,Active
ACC_1006205,CUST_105225,AED,Active
ACC_1006206,CUST_105226,AED,Active
ACC_1006207,CUST_105227,AED,Active
ACC_1006208,CUST_105228,AED,Active
ACC_1006209,CUST_105229,AED,Active
ACC_1006210,CUST_105230,AED,Active
ACC_1006211,CUST_105230,USD,Active
ACC_1006212,CUST_105231,AED,Active
ACC_1006213,CUST_105232,AED,Active
ACC_1006214,CUST_105233,AED,Active
ACC_1006215,CUST_105234,AED,Active
ACC_1006216,CUST_105235,AED,Active
ACC_1006217,CUST_105236,USD,Active
ACC_1006218,CUST_105237,AED,Active
ACC_1006219,CUST_105238,AED,Active
ACC_1006220,CUST_105238,AED,Active
ACC_1006221,CUST_105239,USD,Active
ACC_1006222,CUST_105240,USD,Active
ACC_1006223,CUST_105241,AED,Active
ACC_1006224,CUST_105242,AED,Active
ACC_1006225,CUST_105243,AED,Active
ACC_1006226,CUST_105244,AED,Active
ACC_1006227,CUST_105245,AED,Active
ACC_1006228,CUST_105246,AED,Active
ACC_1006229,CUST_105246,AED,Active
ACC_1006230,CUST_105247,AED,Active
ACC_1006231,CUST_105247,AED,Active
ACC_1006232,CUST_105248,AED,Active
ACC_1006233,CUST_105249,AED,Active
ACC_1006234,CUST_105250,AED,Active
ACC_1006235,CUST_105251,AED,Active
ACC_1006236,CUST_105252,EUR,Active
ACC_1006237,CUST_105253,AED,Active
ACC_1006238,CUST_105254,AED,Active
ACC_1006239,CUST_105255,AED,Active
ACC_1006240,CUST_105256,AED,Active
ACC_1006241,CUST_105257,AED,Active
ACC_1006242,CUST_105257,AED,Active
ACC_1006243,CUST_105258,AED,Active
ACC_1006244,CUST_105259,AED,Active
ACC_1006245,CUST_105260,AED,Active
ACC_1006246,CUST_105261,AED,Active
ACC_1006247,CUST_105262,AED,Active
ACC_1006248,CUST_105263,AED,Active
ACC_1006249,CUST_105264,AED,Active
ACC_1006250,CUST_105265,AED,Active
ACC_1006251,CUST_105266,AED,Active
ACC_1006252,CUST_105266,AED,Active
ACC_1006253,CUST_105267,AED,Active
ACC_1006254,CUST_105268,AED,Active
ACC_1006255,CUST_105269,USD,Active
ACC_1006256,CUST_105270,AED,Active
ACC_1006257,CUST_105271,AED,Active
ACC_1006258,CUST_105272,AED,Active
ACC_1006259,CUST_105273,AED,Active
ACC_1006260,CUST_105274,AED,Active
ACC_1006261,CUST_105275,AED,Active
ACC_1006262,CUST_105276,AED,Active
ACC_1006263,CUST_105277,AED,Active
ACC_1006264,CUST_105278,AED,Active
ACC_1006265,CUST_105279,AED,Active
ACC_1006266,CUST_105280,AED,Active
ACC_1006267,CUST_105281,AED,Active
ACC_1006268,CUST_105281,AED,Active
ACC_1006269,CUST_105282,AED,Active
ACC_1006270,CUST_105283,AED,Active
ACC_1006271,CUST_105284,AED,Active
ACC_1006272,CUST_105284,AED,Active
ACC_1006273,CUST_105285,AED,Active
ACC_1006274,CUST_105286,AED,Active
ACC_1006275,CUST_105287,AED,Active
ACC_1006276,CUST_105288,EUR,Active
ACC_1006277,CUST_105288,AED,Active
ACC_1006278,CUST_105289,AED,Active
ACC_1006279,CUST_105290,AED,Active
ACC_1006280,CUST_105291,AED,Active
ACC_1006281,CUST_105292,AED,Active
ACC_1006282,CUST_105292,AED,Active
ACC_1006283,CUST_105293,AED,Active
ACC_1006284,CUST_105294,AED,Active
ACC_1006285,CUST_105295,AED,Active
ACC_1006286,CUST_105296,AED,Active
ACC_1006287,CUST_105297,AED,Active
ACC_1006288,CUST_105298,USD,Active
ACC_1006289,CUST_105299,AED,Active
ACC_1006290,CUST_105300,AED,Active
ACC_1006291,CUST_105300,AED,Active
ACC_1006292,CUST_105301,AED,Active
ACC_1006293,CUST_105302,AED,Active
ACC_1006294,CUST_105303,AED,Active
ACC_1006295,CUST_105304,AED,Active
ACC_1006296,CUST_105305,AED,Active
ACC_1006297,CUST_105306,AED,Active
ACC_1006298,CUST_105306,AED,Active
ACC_1006299,CUST_105307,AED,Active
ACC_1006300,CUST_105308,AED,Active
ACC_1006301,CUST_105309,AED,Active
ACC_1006302,CUST_105310,AED,Active
ACC_1006303,CUST_105310,AED,Active
ACC_1006304,CUST_105311,AED,Active
ACC_1006305,CUST_105312,EUR,Active
ACC_1006306,CUST_105313,AED,Active
ACC_1006307,CUST_105314,AED,Active
ACC_1006308,CUST_105315,AED,Active
ACC_1006309,CUST_105316,AED,Active
ACC_1006310,CUST_105317,AED,Active
ACC_1006311,CUST_105318,AED,Active
ACC_1006312,CUST_105319,AED,Active
ACC_1006313,CUST_105320,EUR,Active
ACC_1006314,CUST_105320,USD,Active
ACC_1006315,CUST_105321,AED,Active
ACC_1006316,CUST_105322,AED,Active
ACC_1006317,CUST_105323,AED,Active
ACC_1006318,CUST_105324,AED,Active
ACC_1006319,CUST_105325,AED,Active
ACC_1006320,CUST_105325,USD,Active
ACC_1006321,CUST_105326,AED,Active
ACC_1006322,CUST_105327,USD,Active
ACC_1006323,CUST_105328,AED,Active
ACC_1006324,CUST_105329,AED,Active
ACC_1006325,CUST_105330,AED,Active
ACC_1006326,CUST_105331,AED,Active
ACC_1006327,CUST_105332,AED,Active
ACC_1006328,CUST_105333,AED,Active
ACC_1006329,CUST_105334,AED,Active
ACC_1006330,CUST_105335,AED,Active
ACC_1006331,CUST_105336,USD,Active
ACC_1006332,CUST_105337,AED,Active
ACC_1006333,CUST_105337,AED,Active
ACC_1006334,CUST_105338,AED,Active
ACC_1006335,CUST_105339,AED,Active
ACC_1006336,CUST_105340,AED,Active
ACC_1006337,CUST_105341,AED,Active
ACC_1006338,CUST_105342,AED,Active
ACC_1006339,CUST_105342,USD,Active
ACC_1006340,CUST_105343,AED,Active
ACC_1006341,CUST_105344,AED,Active
ACC_1006342,CUST_105344,AED,Active
ACC_1006343,CUST_105345,AED,Active
ACC_1006344,CUST_105345,AED,Active
ACC_1006345,CUST_105346,AED,Active
ACC_1006346,CUST_105347,USD,Active
ACC_1006347,CUST_105348,AED,Active
ACC_1006348,CUST_105349,EUR,Active
ACC_1006349,CUST_105350,AED,Active
ACC_1006350,CUST_105350,AED,Active
ACC_1006351,CUST_105351,USD,Active
ACC_1006352,CUST_105352,AED,Active
ACC_1006353,CUST_105353,AED,Active
ACC_1006354,CUST_105353,EUR,Active
ACC_1006355,CUST_105354,AED,Active
ACC_1006356,CUST_105355,AED,Active
ACC_1006357,CUST_105355,AED,Active
ACC_1006358,CUST_105356,AED,Active
ACC_1006359,CUST_105357,AED,Active
ACC_1006360,CUST_105358,AED,Active
ACC_1006361,CUST_105358,AED,Active
ACC_1006362,CUST_105359,AED,Active
ACC_1006363,CUST_105360,AED,Active
ACC_1006364,CUST_105361,EUR,Active
ACC_1006365,CUST_105362,AED,Active
ACC_1006366,CUST_105362,AED,Active
ACC_1006367,CUST_105363,AED,Active
ACC_1006368,CUST_105364,AED,Active
ACC_1006369,CUST_105365,EUR,Active
ACC_1006370,CUST_105366,AED,Active
ACC_1006371,CUST_105367,AED,Active
ACC_1006372,CUST_105368,AED,Active
ACC_1006373,CUST_105369,AED,Active
ACC_1006374,CUST_105370,EUR,Active
ACC_1006375,CUST_105371,AED,Active
ACC_1006376,CUST_105372,AED,Active
ACC_1006377,CUST_105372,AED,Active
ACC_1006378,CUST_105373,AED,Active
ACC_1006379,CUST_105374,AED,Active
ACC_1006380,CUST_105374,EUR,Active
ACC_1006381,CUST_105375,AED,Active
ACC_1006382,CUST_105376,AED,Active
ACC_1006383,CUST_105377,AED,Active
ACC_1006384,CUST_105378,AED,Active
ACC_1006385,CUST_105379,AED,Active
ACC_1006386,CUST_105380,AED,Active
ACC_1006387,CUST_105381,AED,Active
ACC_1006388,CUST_105381,AED,Active
ACC_1006389,CUST_105382,AED,Active
ACC_1006390,CUST_105383,EUR,Active
ACC_1006391,CUST_105384,AED,Active
ACC_1006392,CUST_105385,AED,Active
ACC_1006393,CUST_105385,AED,Active
ACC_1006394,CUST_105386,AED,Active
ACC_1006395,CUST_105387,AED,Active
ACC_1006396,CUST_105388,AED,Active
ACC_1006397,CUST_105389,AED,Active
ACC_1006398,CUST_105389,AED,Active
ACC_1006399,CUST_105390,AED,Active
ACC_1006400,CUST_105390,AED,Active
ACC_1006401,CUST_105391,EUR,Active
ACC_1006402,CUST_105392,EUR,Active
ACC_1006403,CUST_105393,AED,Active
ACC_1006404,CUST_105394,AED,Active
ACC_1006405,CUST_105394,AED,Active
ACC_1006406,CUST_105395,AED,Active
ACC_1006407,CUST_105396,AED,Active
ACC_1006408,CUST_105396,AED,Active
ACC_1006409,CUST_105397,USD,Active
ACC_1006410,CUST_105398,AED,Active
ACC_1006411,CUST_105399,AED,Active
ACC_1006412,CUST_105400,AED,Active
ACC_1006413,CUST_105401,AED,Active
ACC_1006414,CUST_105401,AED,Active
ACC_1006415,CUST_105402,AED,Active
ACC_1006416,CUST_105403,USD,Active
ACC_1006417,CUST_105404,USD,Active
ACC_1006418,CUST_105405,AED,Active
ACC_1006419,CUST_105406,AED,Active
ACC_1006420,CUST_105407,EUR,Active
ACC_1006421,CUST_105407,AED,Active
ACC_1006422,CUST_105408,AED,Active
ACC_1006423,CUST_105409,AED,Active
ACC_1006424,CUST_105410,AED,Active
ACC_1006425,CUST_105411,AED,Active
ACC_1006426,CUST_105412,AED,Active
ACC_1006427,CUST_105413,AED,Active
ACC_1006428,CUST_105414,AED,Active
ACC_1006429,CUST_105415,AED,Active
ACC_1006430,CUST_105416,AED,Active
ACC_1006431,CUST_105417,AED,Active
ACC_1006432,CUST_105417,USD,Active
ACC_1006433,CUST_105418,AED,Active
ACC_1006434,CUST_105419,AED,Active
ACC_1006435,CUST_105419,AED,Active
ACC_1006436,CUST_105420,AED,Active
ACC_1006437,CUST_105421,AED,Active
ACC_1006438,CUST_105422,EUR,Active
ACC_1006439,CUST_105423,AED,Active
ACC_1006440,CUST_105423,AED,Active
ACC_1006441,CUST_105424,AED,Active
ACC_1006442,CUST_105425,AED,Active
ACC_1006443,CUST_105426,AED,Active
ACC_1006444,CUST_105427,USD,Active
ACC_1006445,CUST_105428,USD,Active
ACC_1006446,CUST_105428,AED,Active
ACC_1006447,CUST_105429,USD,Active
ACC_1006448,CUST_105430,AED,Active
ACC_1006449,CUST_105431,AED,Active
ACC_1006450,CUST_105432,AED,Active
ACC_1006451,CUST_105433,AED,Active
ACC_1006452,CUST_105434,AED,Active
ACC_1006453,CUST_105435,AED,Active
ACC_1006454,CUST_105436,AED,Active
ACC_1006455,CUST_105437,AED,Active
ACC_1006456,CUST_105438,AED,Active
ACC_1006457,CUST_105439,AED,Active
ACC_1006458,CUST_105440,AED,Active
ACC_1006459,CUST_105441,AED,Active
ACC_1006460,CUST_105442,AED,Active
ACC_1006461,CUST_105442,AED,Active
ACC_1006462,CUST_105443,USD,Active
ACC_1006463,CUST_105444,AED,Active
ACC_1006464,CUST_105444,AED,Active
ACC_1006465,CUST_105445,AED,Active
ACC_1006466,CUST_105446,AED,Active
ACC_1006467,CUST_105447,AED,Active
ACC_1006468,CUST_105448,USD,Active
ACC_1006469,CUST_105449,AED,Active
ACC_1006470,CUST_105450,AED,Active
ACC_1006471,CUST_105450,AED,Active
ACC_1006472,CUST_105451,AED,Active
ACC_1006473,CUST_105452,AED,Active
ACC_1006474,CUST_105453,USD,Active
ACC_1006475,CUST_105454,USD,Active
ACC_1006476,CUST_105455,AED,Active
ACC_1006477,CUST_105456,AED,Active
ACC_1006478,CUST_105457,AED,Active
ACC_1006479,CUST_105458,AED,Active
ACC_1006480,CUST_105459,AED,Active
ACC_1006481,CUST_105460,AED,Active
ACC_1006482,CUST_105461,AED,Active
ACC_1006483,CUST_105462,AED,Active
ACC_1006484,CUST_105463,AED,Active
ACC_1006485,CUST_105464,AED,Active
ACC_1006486,CUST_105465,AED,Active
ACC_1006487,CUST_105466,AED,Active
ACC_1006488,CUST_105467,AED,Active
ACC_1006489,CUST_105468,EUR,Active
ACC_1006490,CUST_105469,AED,Active
ACC_1006491,CUST_105470,AED,Active
ACC_1006492,CUST_105471,AED,Active
ACC_1006493,CUST_105471,AED,Active
ACC_1006494,CUST_105472,AED,Active
ACC_1006495,CUST_105473,AED,Active
ACC_1006496,CUST_105474,USD,Active
ACC_1006497,CUST_105475,AED,Active
ACC_1006498,CUST_105475,AED,Active
ACC_1006499,CUST_105476,AED,Active
ACC_1006500,CUST_105477,AED,Active
ACC_1006501,CUST_105477,AED,Active
ACC_1006502,CUST_105478,AED,Active
ACC_1006503,CUST_105479,AED,Active
ACC_1006504,CUST_105479,AED,Active
ACC_1006505,CUST_105480,AED,Active
ACC_1006506,CUST_105481,AED,Active
ACC_1006507,CUST_105482,AED,Active
ACC_1006508,CUST_105482,AED,Active
ACC_1006509,CUST_105483,AED,Active
ACC_1006510,CUST_105484,AED,Active
ACC_1006511,CUST_105485,AED,Active
ACC_1006512,CUST_105486,AED,Active
ACC_1006513,CUST_105487,EUR,Active
ACC_1006514,CUST_105488,AED,Active
ACC_1006515,CUST_105489,AED,Active
ACC_1006516,CUST_105490,EUR,Active
ACC_1006517,CUST_105491,AED,Active
ACC_1006518,CUST_105492,AED,Active
ACC_1006519,CUST_105493,EUR,Active
ACC_1006520,CUST_105494,AED,Active
ACC_1006521,CUST_105495,AED,Active
ACC_1006522,CUST_105496,AED,Active
ACC_1006523,CUST_105497,AED,Active
ACC_1006524,CUST_105498,AED,Active
ACC_1006525,CUST_105499,AED,Active
ACC_1006526,CUST_105500,AED,Active
ACC_1006527,CUST_105501,AED,Active
ACC_1006528,CUST_105502,AED,Active
ACC_1006529,CUST_105502,AED,Active
ACC_1006530,CUST_105503,USD,Active
ACC_1006531,CUST_105504,AED,Active
ACC_1006532,CUST_105504,AED,Active
ACC_1006533,CUST_105505,AED,Active
ACC_1006534,CUST_105506,AED,Active
ACC_1006535,CUST_105507,AED,Active
ACC_1006536,CUST_105507,AED,Active
ACC_1006537,CUST_105508,EUR,Active
ACC_1006538,CUST_105508,AED,Active
ACC_1006539,CUST_105509,AED,Active
ACC_1006540,CUST_105510,AED,Active
ACC_1006541,CUST_105511,AED,Active
ACC_1006542,CUST_105511,AED,Active
ACC_1006543,CUST_105512,AED,Active
ACC_1006544,CUST_105513,AED,Active
ACC_1006545,CUST_105514,AED,Active
ACC_1006546,CUST_105515,AED,Active
ACC_1006547,CUST_105516,AED,Active
ACC_1006548,CUST_105517,USD,Active
ACC_1006549,CUST_105518,AED,Active
ACC_1006550,CUST_105519,AED,Active
ACC_1006551,CUST_105519,AED,Active
ACC_1006552,CUST_105520,AED,Active
ACC_1006553,CUST_105521,AED,Active
ACC_1006554,CUST_105522,EUR,Active
ACC_1006555,CUST_105523,AED,Active
ACC_1006556,CUST_105524,AED,Active
ACC_1006557,CUST_105525,AED,Active
ACC_1006558,CUST_105526,AED,Active
ACC_1006559,CUST_105527,AED,Active
ACC_1006560,CUST_105528,AED,Active
ACC_1006561,CUST_105529,AED,Active
ACC_1006562,CUST_105530,AED,Active
ACC_1006563,CUST_105531,AED,Active
ACC_1006564,CUST_105532,AED,Active
ACC_1006565,CUST_105533,AED,Active
ACC_1006566,CUST_105534,AED,Active
ACC_1006567,CUST_105535,AED,Active
ACC_1006568,CUST_105536,AED,Active
ACC_1006569,CUST_105537,AED,Active
ACC_1006570,CUST_105538,AED,Active
ACC_1006571,CUST_105539,AED,Active
ACC_1006572,CUST_105539,AED,Active
ACC_1006573,CUST_105540,AED,Active
ACC_1006574,CUST_105541,AED,Active
ACC_1006575,CUST_105542,AED,Active
ACC_1006576,CUST_105543,AED,Active
ACC_1006577,CUST_105544,AED,Active
ACC_1006578,CUST_105545,USD,Active
ACC_1006579,CUST_105545,AED,Active
ACC_1006580,CUST_105546,AED,Active
ACC_1006581,CUST_105547,AED,Active
ACC_1006582,CUST_105548,AED,Active
ACC_1006583,CUST_105548,AED,Active
ACC_1006584,CUST_105549,AED,Active
ACC_1006585,CUST_105550,AED,Active
ACC_1006586,CUST_105551,AED,Active
ACC_1006587,CUST_105551,AED,Active
ACC_1006588,CUST_105552,AED,Active
ACC_1006589,CUST_105553,AED,Active
ACC_1006590,CUST_105554,AED,Active
ACC_1006591,CUST_105555,AED,Active
ACC_1006592,CUST_105556,AED,Active
ACC_1006593,CUST_105557,EUR,Active
ACC_1006594,CUST_105557,AED,Active
ACC_1006595,CUST_105558,AED,Active
ACC_1006596,CUST_105559,AED,Active
ACC_1006597,CUST_105560,AED,Active
ACC_1006598,CUST_105561,AED,Active
ACC_1006599,CUST_105562,AED,Active
ACC_1006600,CUST_105562,AED,Active
ACC_1006601,CUST_105563,AED,Active
ACC_1006602,CUST_105564,AED,Active
ACC_1006603,CUST_105565,AED,Active
ACC_1006604,CUST_105565,AED,Active
ACC_1006605,CUST_105566,AED,Active
ACC_1006606,CUST_105567,AED,Active
ACC_1006607,CUST_105568,AED,Active
ACC_1006608,CUST_105568,AED,Active
ACC_1006609,CUST_105569,AED,Active
ACC_1006610,CUST_105569,AED,Active
ACC_1006611,CUST_105570,AED,Active
ACC_1006612,CUST_105571,AED,Active
ACC_1006613,CUST_105572,AED,Active
ACC_1006614,CUST_105573,AED,Active
ACC_1006615,CUST_105574,USD,Active
ACC_1006616,CUST_105575,AED,Active
ACC_1006617,CUST_105576,USD,Active
ACC_1006618,CUST_105577,AED,Active
ACC_1006619,CUST_105578,AED,Active
ACC_1006620,CUST_105579,USD,Active
ACC_1006621,CUST_105580,USD,Active
ACC_1006622,CUST_105581,AED,Active
ACC_1006623,CUST_105582,AED,Active
ACC_1006624,CUST_105583,AED,Active
ACC_1006625,CUST_105584,AED,Active
ACC_1006626,CUST_105585,EUR,Active
ACC_1006627,CUST_105586,AED,Active
ACC_1006628,CUST_105587,AED,Active
ACC_1006629,CUST_105588,AED,Active
ACC_1006630,CUST_105589,AED,Active
ACC_1006631,CUST_105590,AED,Active
ACC_1006632,CUST_105591,AED,Active
ACC_1006633,CUST_105592,AED,Active
ACC_1006634,CUST_105592,EUR,Active
ACC_1006635,CUST_105593,AED,Active
ACC_1006636,CUST_105594,AED,Active
ACC_1006637,CUST_105595,AED,Active
ACC_1006638,CUST_105596,AED,Active
ACC_1006639,CUST_105597,AED,Active
ACC_1006640,CUST_105598,AED,Active
ACC_1006641,CUST_105599,AED,Active
ACC_1006642,CUST_105600,AED,Active
ACC_1006643,CUST_105601,AED,Active
ACC_1006644,CUST_105601,AED,Active
ACC_1006645,CUST_105602,AED,Active
ACC_1006646,CUST_105603,AED,Active
ACC_1006647,CUST_105604,AED,Active
ACC_1006648,CUST_105605,AED,Active
ACC_1006649,CUST_105605,AED,Active
ACC_1006650,CUST_105606,AED,Active
ACC_1006651,CUST_105607,AED,Active
ACC_1006652,CUST_105608,AED,Active
ACC_1006653,CUST_105609,AED,Active
ACC_1006654,CUST_105610,AED,Active
ACC_1006655,CUST_105610,AED,Active
ACC_1006656,CUST_105611,AED,Active
ACC_1006657,CUST_105612,AED,Active
ACC_1006658,CUST_105613,AED,Active
ACC_1006659,CUST_105614,USD,Active
ACC_1006660,CUST_105615,AED,Active
ACC_1006661,CUST_105616,AED,Active
ACC_1006662,CUST_105617,AED,Active
ACC_1006663,CUST_105618,AED,Active
ACC_1006664,CUST_105618,AED,Active
ACC_1006665,CUST_105619,AED,Active
ACC_1006666,CUST_105620,AED,Active
ACC_1006667,CUST_105620,AED,Active
ACC_1006668,CUST_105621,AED,Active
ACC_1006669,CUST_105621,EUR,Active
ACC_1006670,CUST_105622,AED,Active
ACC_1006671,CUST_105623,EUR,Active
ACC_1006672,CUST_105623,AED,Active
ACC_1006673,CUST_105624,AED,Active
ACC_1006674,CUST_105624,AED,Active
ACC_1006675,CUST_105625,AED,Active
ACC_1006676,CUST_105626,AED,Active
ACC_1006677,CUST_105627,AED,Active
ACC_1006678,CUST_105628,AED,Active
ACC_1006679,CUST_105629,AED,Active
ACC_1006680,CUST_105630,AED,Active
ACC_1006681,CUST_105631,AED,Active
ACC_1006682,CUST_105632,AED,Active
ACC_1006683,CUST_105633,AED,Active
ACC_1006684,CUST_105634,AED,Active
ACC_1006685,CUST_105635,AED,Active
ACC_1006686,CUST_105636,AED,Active
ACC_1006687,CUST_105637,AED,Active
ACC_1006688,CUST_105638,AED,Active
ACC_1006689,CUST_105639,USD,Active
ACC_1006690,CUST_105640,AED,Active
ACC_1006691,CUST_105641,AED,Active
ACC_1006692,CUST_105642,AED,Active
ACC_1006693,CUST_105643,AED,Active
ACC_1006694,CUST_105644,USD,Active
ACC_1006695,CUST_105645,AED,Active
ACC_1006696,CUST_105645,AED,Active
ACC_1006697,CUST_105646,EUR,Active
ACC_1006698,CUST_105646,AED,Active
ACC_1006699,CUST_105647,AED,Active
ACC_1006700,CUST_105648,USD,Active
ACC_1006701,CUST_105649,AED,Active
ACC_1006702,CUST_105650,AED,Active
ACC_1006703,CUST_105651,AED,Active
ACC_1006704,CUST_105651,AED,Active
ACC_1006705,CUST_105652,AED,Active
ACC_1006706,CUST_105653,AED,Active
ACC_1006707,CUST_105654,AED,Active
ACC_1006708,CUST_105654,EUR,Active
ACC_1006709,CUST_105655,AED,Active
ACC_1006710,CUST_105656,AED,Active
ACC_1006711,CUST_105657,EUR,Active
ACC_1006712,CUST_105658,AED,Active
ACC_1006713,CUST_105659,USD,Active
ACC_1006714,CUST_105660,AED,Active
ACC_1006715,CUST_105661,AED,Active
ACC_1006716,CUST_105661,EUR,Active
ACC_1006717,CUST_105662,AED,Active
ACC_1006718,CUST_105663,AED,Active
ACC_1006719,CUST_105664,AED,Active
ACC_1006720,CUST_105665,AED,Active
ACC_1006721,CUST_105666,AED,Active
ACC_1006722,CUST_105667,USD,Active
ACC_1006723,CUST_105667,USD,Active
ACC_1006724,CUST_105668,AED,Active
ACC_1006725,CUST_105669,AED,Active
ACC_1006726,CUST_105669,AED,Active
ACC_1006727,CUST_105670,AED,Active
ACC_1006728,CUST_105671,AED,Active
ACC_1006729,CUST_105672,AED,Active
ACC_1006730,CUST_105673,AED,Active
ACC_1006731,CUST_105673,AED,Active
ACC_1006732,CUST_105674,EUR,Active
ACC_1006733,CUST_105675,AED,Active
ACC_1006734,CUST_105675,AED,Active
ACC_1006735,CUST_105676,AED,Active
ACC_1006736,CUST_105677,AED,Active
ACC_1006737,CUST_105678,USD,Active
ACC_1006738,CUST_105679,AED,Active
ACC_1006739,CUST_105680,AED,Active
ACC_1006740,CUST_105681,AED,Active
ACC_1006741,CUST_105682,AED,Active
ACC_1006742,CUST_105683,AED,Active
ACC_1006743,CUST_105684,AED,Active
ACC_1006744,CUST_105685,AED,Active
ACC_1006745,CUST_105686,AED,Active
ACC_1006746,CUST_105687,AED,Active
ACC_1006747,CUST_105688,AED,Active
ACC_1006748,CUST_105689,AED,Active
ACC_1006749,CUST_105690,AED,Active
ACC_1006750,CUST_105691,AED,Active
